docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
1076-10-20,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,16,Apr,8:40,AM,255 North Main Street , Barre,05641,criminal
1181-10-20,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,16,Apr,8:40,AM,255 North Main Street , Barre,05641,criminal
1249-9-19,washington,criminal,Terry Trono Courtroom - Barre,Motion Hearing,Friday,16,Apr,10:00,AM,255 North Main Street , Barre,05641,criminal
718-7-20,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,16,Apr,10:30,AM,255 North Main Street , Barre,05641,criminal
1043-10-20,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,16,Apr,1:30,PM,255 North Main Street , Barre,05641,criminal
1067-10-20,washington,criminal,Terry Trono Courtroom - Barre,Confidential Hearing,Friday,16,Apr,1:45,PM,255 North Main Street , Barre,05641,criminal
1274-9-19,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,16,Apr,2:00,PM,255 North Main Street , Barre,05641,criminal
1211-11-17,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,16,Apr,2:15,PM,255 North Main Street , Barre,05641,criminal
365-4-20,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Tuesday,20,Apr,9:00,AM,255 North Main Street , Barre,05641,criminal
30-1-20,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Tuesday,20,Apr,9:15,AM,255 North Main Street , Barre,05641,criminal
674-7-20,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Tuesday,20,Apr,11:00,AM,255 North Main Street , Barre,05641,criminal
1293-11-20,washington,criminal,Terry Trono Courtroom - Barre,State of Vermont v.,Thursday,22,Apr,08:30,AM,255 North Main Street , Barre,05641,criminal
1250-9-19,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Tuesday,27,Apr,9:00,AM,255 North Main Street , Barre,05641,criminal
391-3-19,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,4,Jun,8:30,AM,255 North Main Street , Barre,05641,criminal
423-3-19,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Friday,4,Jun,8:30,AM,255 North Main Street , Barre,05641,criminal
1301-9-19,washington,criminal,Terry Trono Courtroom - Barre,Jury Draw,Wednesday,7,Jul,8:30,AM,255 North Main Street , Barre,05641,criminal
1398-10-19,washington,criminal,Terry Trono Courtroom - Barre,Status Conference,Monday,8,Nov,2:00,PM,255 North Main Street , Barre,05641,criminal
250-11-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Wednesday,3,Mar,2:00,PM,255 North Main Street , Barre,05641,family
88-6-18,washington,juvenile,Terry Trono Courtroom - Barre,Juvenile Confidential Hearing,Wednesday,3,Mar,10:30,AM,255 North Main Street , Barre,05641,family
89-6-18,washington,juvenile,Terry Trono Courtroom - Barre,Juvenile Confidential Hearing,Wednesday,3,Mar,10:30,AM,255 North Main Street , Barre,05641,family
489-12-14,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Monday,8,Mar,9:00,AM,255 North Main Street , Barre,05641,family
47-2-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Monday,8,Mar,10:00,AM,255 North Main Street , Barre,05641,family
247-11-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Monday,8,Mar,11:00,AM,255 North Main Street , Barre,05641,family
304-10-17,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Monday,8,Mar,1:00,PM,255 North Main Street , Barre,05641,family
377-12-19,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Monday,8,Mar,2:00,PM,255 North Main Street , Barre,05641,family
244-10-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Tuesday,9,Mar,9:00,AM,255 North Main Street , Barre,05641,family
10-1-07,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Tuesday,9,Mar,10:00,AM,255 North Main Street , Barre,05641,family
225-7-19,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Tuesday,9,Mar,11:00,AM,255 North Main Street , Barre,05641,family
350-8-14,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Tuesday,9,Mar,1:00,PM,255 North Main Street , Barre,05641,family
280-8-18,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Tuesday,9,Mar,2:00,PM,255 North Main Street , Barre,05641,family
254-11-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Wednesday,10,Mar,2:00,PM,255 North Main Street , Barre,05641,family
243-10-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference OCS,Thursday,11,Mar,9:00,AM,255 North Main Street , Barre,05641,family
21-1-21,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference OCS,Thursday,11,Mar,10:00,AM,255 North Main Street , Barre,05641,family
118-4-17,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference OCS,Thursday,11,Mar,10:00,AM,255 North Main Street , Barre,05641,family
327-8-14,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference OCS,Thursday,11,Mar,2:00,PM,255 North Main Street , Barre,05641,family
255-7-08,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Monday,15,Mar,9:00,AM,255 North Main Street , Barre,05641,family
400-10-01,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Monday,15,Mar,10:00,AM,255 North Main Street , Barre,05641,family
273-7-03,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Monday,15,Mar,11:00,AM,255 North Main Street , Barre,05641,family
330-8-14,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Monday,15,Mar,1:00,PM,255 North Main Street , Barre,05641,family
234-6-11,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Modification Hearing,Monday,15,Mar,2:00,PM,255 North Main Street , Barre,05641,family
37-2-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Modification Hearing,Tuesday,16,Mar,9:00,AM,255 North Main Street , Barre,05641,family
220-6-18,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Tuesday,16,Mar,10:00,AM,255 North Main Street , Barre,05641,family
79-4-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Tuesday,16,Mar,11:00,AM,255 North Main Street , Barre,05641,family
129-6-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Tuesday,16,Mar,1:00,PM,255 North Main Street , Barre,05641,family
40-2-18,washington,domestic,"Tuesday,",Mar. 16                               O'Neill vs. Williams,Tuesday,16,Mar,1:00,PM,255 North Main Street , Barre,05641,family
249-11-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Wednesday,17,Mar,1:00,PM,255 North Main Street , Barre,05641,family
119-6-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Wednesday,17,Mar,2:00,PM,255 North Main Street , Barre,05641,family
256-11-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Friday,19,Mar,11:00,AM,255 North Main Street , Barre,05641,family
68-3-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Review Hearing,Monday,22,Mar,9:00,AM,255 North Main Street , Barre,05641,family
246-6-13,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Monday,22,Mar,10:00,AM,255 North Main Street , Barre,05641,family
286-7-06,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Monday,22,Mar,11:00,AM,255 North Main Street , Barre,05641,family
74-3-18,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Monday,22,Mar,1:00,PM,255 North Main Street , Barre,05641,family
141-5-19,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Modification Hearing,Monday,22,Mar,2:00,PM,255 North Main Street , Barre,05641,family
179-5-04,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Modification Hearing,Tuesday,23,Mar,10:00,AM,255 North Main Street , Barre,05641,family
234-6-08,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Modification Hearing,Tuesday,23,Mar,11:00,AM,255 North Main Street , Barre,05641,family
366-11-18,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Tuesday,23,Mar,1:00,PM,255 North Main Street , Barre,05641,family
361-9-14,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Modification Hearing,Tuesday,23,Mar,2:00,PM,255 North Main Street , Barre,05641,family
231-10-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Wednesday,24,Mar,1:00,PM,255 North Main Street , Barre,05641,family
250-7-18,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference Call,Thursday,25,Mar,9:00,AM,255 North Main Street , Barre,05641,family
116-6-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Friday,26,Mar,1:00,PM,255 North Main Street , Barre,05641,family
296-8-11,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Monday,29,Mar,9:00,AM,255 North Main Street , Barre,05641,family
233-6-11,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Modification Hearing,Monday,29,Mar,10:00,AM,255 North Main Street , Barre,05641,family
234-10-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Monday,29,Mar,11:00,AM,255 North Main Street , Barre,05641,family
137-7-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Monday,29,Mar,1:00,PM,255 North Main Street , Barre,05641,family
12-1-13,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Review Hearing,Monday,29,Mar,2:00,PM,255 North Main Street , Barre,05641,family
197-9-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Tuesday,30,Mar,9:00,AM,255 North Main Street , Barre,05641,family
274-12-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Tuesday,30,Mar,11:00,AM,255 North Main Street , Barre,05641,family
118-6-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Tuesday,30,Mar,1:00,PM,255 North Main Street , Barre,05641,family
463-11-12,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Tuesday,30,Mar,2:00,PM,255 North Main Street , Barre,05641,family
206-9-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Wednesday,31,Mar,9:00,AM,255 North Main Street , Barre,05641,family
251-11-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference,Wednesday,31,Mar,10:00,AM,255 North Main Street , Barre,05641,family
24-1-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloCase Management Conference Call,Wednesday,31,Mar,1:30,PM,255 North Main Street , Barre,05641,family
137-4-03,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Monday,5,Apr,9:00,AM,255 North Main Street , Barre,05641,family
114-4-15,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Monday,5,Apr,10:00,AM,255 North Main Street , Barre,05641,family
120-6-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Review Hearing,Monday,5,Apr,11:00,AM,255 North Main Street , Barre,05641,family
307-7-14,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Deviation Hearing,Monday,5,Apr,1:00,PM,255 North Main Street , Barre,05641,family
228-10-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMotion Hearing,Tuesday,6,Apr,9:00,AM,255 North Main Street , Barre,05641,family
194-9-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Monday,12,Apr,9:00,AM,255 North Main Street , Barre,05641,family
364-10-16,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Enforcement Hearing,Monday,12,Apr,10:00,AM,255 North Main Street , Barre,05641,family
153-7-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Tuesday,13,Apr,9:00,AM,255 North Main Street , Barre,05641,family
225-10-20,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Establishment Hearing,Tuesday,13,Apr,10:00,AM,255 North Main Street , Barre,05641,family
357-11-19,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Child Support Review Hearing,Tuesday,13,Apr,11:00,AM,255 North Main Street , Barre,05641,family
240-12-16,washington,juvenile,Terry Trono Courtroom - Barre,Juvenile Confidential Hearing,Friday,23,Apr,9:00,AM,255 North Main Street , Barre,05641,family
241-12-16,washington,juvenile,Terry Trono Courtroom - Barre,Juvenile Confidential Hearing,Friday,23,Apr,9:00,AM,255 North Main Street , Barre,05641,family
51-2-02,washington,domestic,Washington Family/Criminal Courtroom 3 -,2nd FloMagistrate Miscellaneous Hearing,Tuesday,27,Apr,1:00,PM,255 North Main Street , Barre,05641,family
