,docket,county,division,link
2483,20-1-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/20-1-19.json
2484,31-1-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/31-1-19.json
2485,872-3-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/872-3-19.json
2486,2327-7-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2327-7-19.json
2487,2830-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2830-8-19.json
2488,3249-9-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3249-9-19.json
2489,448-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/448-1-20.json
2490,965-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/965-3-20.json
2491,1574-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1574-7-20.json
2492,1762-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1762-7-20.json
2493,918-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/918-3-20.json
2494,1105-4-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1105-4-20.json
2495,915-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/915-3-20.json
2496,1681-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1681-7-20.json
2497,1903-8-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1903-8-20.json
2498,77-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/77-3-20.json
2499,124-3-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/124-3-20.json
2500,207-6-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/207-6-20.json
2501,156-3-16,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/156-3-16.json
2502,174-3-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/174-3-20.json
2503,771-9-08,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/771-9-08.json
2504,139-3-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/139-3-17.json
2505,278-4-10,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/278-4-10.json
2506,471-8-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/471-8-19.json
2507,674-11-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/674-11-19.json
2508,511-12-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/511-12-19.json
2509,61-2-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/61-2-19.json
2510,39-1-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/39-1-20.json
2511,40-1-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/40-1-20.json
2512,167-5-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/167-5-20.json
2513,256-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/256-7-20.json
2514,112-3-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/112-3-20.json
2515,272-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/272-7-20.json
2516,258-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/258-7-20.json
2517,34-1-18,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/34-1-18.json
2518,279-5-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/279-5-17.json
2519,215-4-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/215-4-19.json
2520,25-1-12,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/25-1-12.json
2521,189-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/189-7-20.json
2522,234-6-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/234-6-19.json
2523,592-12-18,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/592-12-18.json
2524,156-5-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/156-5-20.json
2525,277-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/277-7-20.json
2526,254-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/254-7-20.json
2527,392-5-05,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/392-5-05.json
2528,368-6-18,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/368-6-18.json
2529,741-9-14,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/741-9-14.json
2530,913-11-14,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/913-11-14.json
2531,99-2-09,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/99-2-09.json
2532,481-7-16,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/481-7-16.json
2533,166-5-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/166-5-17.json
2534,286-9-11,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/286-9-11.json
2535,133-3-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/133-3-19.json
2536,12-1-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/12-1-20.json
2537,13-1-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/13-1-20.json
2538,312-8-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/312-8-19.json
2539,322-9-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/322-9-17.json
2540,323-9-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/323-9-17.json
2541,299-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/299-7-20.json
2542,222-4-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/222-4-19.json
2543,36-2-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/36-2-20.json
2544,84-2-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/84-2-20.json
2545,251-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/251-7-20.json
2546,186-5-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/186-5-20.json
2547,48-2-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/48-2-20.json
2548,341-5-07,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/341-5-07.json
2549,593-10-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/593-10-19.json
2550,400-9-18,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/400-9-18.json
2551,204-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/204-7-20.json
2552,29-1-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/29-1-20.json
2553,105-3-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/105-3-20.json
2554,92-3-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/92-3-20.json
2555,340-8-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/340-8-20.json
2556,205-6-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/205-6-20.json
2557,395-6-18,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/395-6-18.json
2558,260-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/260-7-20.json
2559,85-2-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/85-2-20.json
2560,576-10-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/576-10-19.json
2561,192-6-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/192-6-20.json
2562,16-1-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/16-1-19.json
2563,240-8-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/240-8-20.json
2564,184-5-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/184-5-20.json
2565,306-4-07,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/306-4-07.json
2566,675-8-11,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/675-8-11.json
2567,70-1-08,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/70-1-08.json
2568,110-2-15,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/110-2-15.json
2569,246-5-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/246-5-17.json
2570,184-3-12,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/184-3-12.json
2571,27-1-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/27-1-20.json
2572,311-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/311-7-20.json
2573,406-10-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/406-10-19.json
2574,48-2-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/48-2-20.json
2575,297-7-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/297-7-19.json
2576,85-3-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/85-3-20.json
2577,86-3-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/86-3-20.json
2578,86-3-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/86-3-19.json
2579,87-3-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/87-3-19.json
2580,305-7-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/305-7-19.json
2581,236-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/236-7-20.json
2582,114-2-16,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/114-2-16.json
2583,195-3-07,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/195-3-07.json
2584,697-10-16,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/697-10-16.json
2585,140-3-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/140-3-17.json
2586,218-3-11,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/218-3-11.json
2587,735-12-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/735-12-19.json
2588,966-11-10,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/966-11-10.json
2589,260-7-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/260-7-20.json
2590,895-10-94,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/895-10-94.json
2591,424-5-12,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/424-5-12.json
2592,888-11-13,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/888-11-13.json
2593,385-7-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/385-7-19.json
2594,564-9-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/564-9-19.json
2595,154-4-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/154-4-20.json
2596,541-9-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/541-9-19.json
2597,280-7-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/280-7-19.json
2598,397-10-17,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/397-10-17.json
2599,718-12-19,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/718-12-19.json
2600,300-8-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/300-8-20.json
2601,85-2-20,chittenden,family,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_family/85-2-20.json
