docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
116-5-17,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Establishment Hearing,Monday,21,Jun,10:00,AM,30 Putney Road , Brattleboro,05301,family
323-10-05,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Enforcement Hearing,Monday,21,Jun,1:00,PM,30 Putney Road , Brattleboro,05301,family
187-8-17,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Enforcement Hearing,Monday,21,Jun,1:30,PM,30 Putney Road , Brattleboro,05301,family
102-4-14,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Establishment Hearing,Monday,21,Jun,2:00,PM,30 Putney Road , Brattleboro,05301,family
82-5-19,windham,domestic,Civil Courtroom 4,Status Conference/Final Uncontested Hearing,Monday,21,Jun,9:00,AM,30 Putney Road , Brattleboro,05301,family
45-4-16,windham,juvenile,Family/Criminal/Probate Courtroom 3,Juvenile Confidential Hearing,Tuesday,22,Jun,9:00,AM,30 Putney Road , Brattleboro,05301,family
145-10-19,windham,juvenile,Family/Criminal/Probate Courtroom 3,Juvenile Confidential Hearing,Tuesday,22,Jun,9:30,AM,30 Putney Road , Brattleboro,05301,family
128-8-18,windham,juvenile,Family/Criminal/Probate Courtroom 3,Juvenile Confidential Hearing,Tuesday,22,Jun,9:45,AM,30 Putney Road , Brattleboro,05301,family
73-6-17,windham,juvenile,Family/Criminal/Probate Courtroom 3,Juvenile Confidential Hearing,Tuesday,22,Jun,11:00,AM,30 Putney Road , Brattleboro,05301,family
158-9-19,windham,domestic,Family/Criminal/Probate Courtroom 3,Status Conference/Final Uncontested Hearing,Wednesday,23,Jun,3:30,PM,30 Putney Road , Brattleboro,05301,family
90-4-17,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Establishment Hearing,Monday,28,Jun,9:00,AM,30 Putney Road , Brattleboro,05301,family
291-12-17,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Modification Hearing,Monday,28,Jun,10:00,AM,30 Putney Road , Brattleboro,05301,family
175-6-05,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Enforcement Hearing,Monday,28,Jun,11:00,AM,30 Putney Road , Brattleboro,05301,family
331-11-15,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Modification Hearing,Monday,28,Jun,1:00,PM,30 Putney Road , Brattleboro,05301,family
71-4-18,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Establishment Hearing,Monday,28,Jun,3:00,PM,30 Putney Road , Brattleboro,05301,family
299-11-02,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Modification Hearing,Monday,19,Jul,9:00,AM,30 Putney Road , Brattleboro,05301,family
158-5-13,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Enforcement Hearing,Monday,19,Jul,10:00,AM,30 Putney Road , Brattleboro,05301,family
322-10-13,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Enforcement Hearing,Monday,19,Jul,10:00,AM,30 Putney Road , Brattleboro,05301,family
257-10-98,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Modification Hearing,Monday,19,Jul,11:00,AM,30 Putney Road , Brattleboro,05301,family
266-11-11,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Modification Hearing,Monday,19,Jul,2:00,PM,30 Putney Road , Brattleboro,05301,family
232-11-87,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Modification Hearing,Monday,19,Jul,3:00,PM,30 Putney Road , Brattleboro,05301,family
13-1-13,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Enforcement Hearing,Tuesday,20,Jul,1:30,PM,30 Putney Road , Brattleboro,05301,family
18-1-11,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Contempt Hearing,Tuesday,20,Jul,2:00,PM,30 Putney Road , Brattleboro,05301,family
19-1-18,windham,domestic,Family/Criminal/Probate Courtroom 2,Magistrate Child Support Deviation Hearing,Monday,9,Aug,1:00,PM,30 Putney Road , Brattleboro,05301,family
11-1-20,windham,civil,Civil Courtroom 4,Status Conference,Tuesday,1,Jun,9:00,AM,P.O. Box 207 , Newfane,05345,civil
376-10-19,windham,small claims,Civil Courtroom 4,Contempt Hearing,Tuesday,1,Jun,9:30,AM,P.O. Box 207 , Newfane,05345,civil
231-7-17,windham,civil,Civil Courtroom 4,Pre Trial Conference,Tuesday,1,Jun,10:00,AM,P.O. Box 207 , Newfane,05345,civil
392-11-19,windham,small claims,Civil Courtroom 4,Contempt Hearing,Wednesday,16,Jun,1:00,PM,P.O. Box 207 , Newfane,05345,civil
490-10-15,windham,probate,Family/Criminal/Probate Courtroom 3,Adult Involuntary Guardianship Hearing,Thursday,29,Apr,9:00,AM,30 Putney Rd (2nd floor) , Brattleboro,05301,probate
287-6-19,windham,probate,Family/Criminal/Probate Courtroom 3,Confidential Hearing,Thursday,3,Jun,1:00,PM,30 Putney Rd (2nd floor) , Brattleboro,05301,probate
754-7-19,windsor,criminal,Family/Criminal Courtroom 1,Motion Hearing,Wednesday,28,Apr,9:00,AM,82 Railroad Row , White River Junction,05001,criminal
693-7-19,windsor,criminal,Family/Criminal Courtroom 1,VOP Merits Hearing,Wednesday,28,Apr,2:30,PM,82 Railroad Row , White River Junction,05001,criminal
692-7-17,windsor,criminal,Family/Criminal Courtroom 1,VOP Merits Hearing,Wednesday,28,Apr,3:00,PM,82 Railroad Row , White River Junction,05001,criminal
912-8-17,windsor,criminal,Family/Criminal Courtroom 1,VOP Status Conference,Thursday,29,Apr,9:00,AM,82 Railroad Row , White River Junction,05001,criminal
1449-12-18,windham,criminal,Family/Criminal Courtroom 1,VOP Merits Hearing,Thursday,29,Apr,9:30,AM,82 Railroad Row , White River Junction,05001,criminal
1027-8-19,windham,criminal,Family/Criminal Courtroom 1,VOP Merits Hearing,Thursday,29,Apr,9:30,AM,82 Railroad Row , White River Junction,05001,criminal
1221-12-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,29,Apr,10:30,AM,82 Railroad Row , White River Junction,05001,criminal
1222-12-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,29,Apr,10:30,AM,82 Railroad Row , White River Junction,05001,criminal
1223-12-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,29,Apr,10:30,AM,82 Railroad Row , White River Junction,05001,criminal
805-8-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,29,Apr,1:30,PM,82 Railroad Row , White River Junction,05001,criminal
371-4-19,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
476-5-19,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
676-7-19,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
919-9-19,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
1096-10-19,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
1097-10-19,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
62-1-20,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
63-1-20,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,29,Apr,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
835-8-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,1,Jun,2:30,PM,82 Railroad Row , White River Junction,05001,criminal
729-7-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,3,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,criminal
184-2-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,3,Jun,9:10,AM,82 Railroad Row , White River Junction,05001,criminal
862-8-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,3,Jun,9:10,AM,82 Railroad Row , White River Junction,05001,criminal
536-6-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Thursday,3,Jun,9:20,AM,82 Railroad Row , White River Junction,05001,criminal
822-8-17,windsor,criminal,Family/Criminal Courtroom 1,VOP Merits Hearing,Tuesday,8,Jun,11:00,AM,82 Railroad Row , White River Junction,05001,criminal
826-8-17,windsor,criminal,Family/Criminal Courtroom 1,VOP Merits Hearing,Tuesday,8,Jun,11:00,AM,82 Railroad Row , White River Junction,05001,criminal
175-2-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,15,Jun,11:00,AM,82 Railroad Row , White River Junction,05001,criminal
325-3-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,15,Jun,11:00,AM,82 Railroad Row , White River Junction,05001,criminal
903-9-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,15,Jun,11:10,AM,82 Railroad Row , White River Junction,05001,criminal
186-2-19,windsor,criminal,Family/Criminal Courtroom 1,Motion Hearing,Wednesday,16,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,criminal
734-8-16,windsor,criminal,Family/Criminal Courtroom 1,Change of Plea Hearing,Thursday,24,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,criminal
931-9-18,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,10,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
711-7-18,windsor,criminal,Family/Criminal Courtroom 1,Confidential Hearing,Tuesday,17,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
501-5-19,windsor,criminal,Family/Criminal Courtroom 1,Confidential Hearing,Tuesday,17,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
706-7-19,windsor,criminal,Family/Criminal Courtroom 1,Confidential Hearing,Tuesday,17,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
965-9-19,windsor,criminal,Family/Criminal Courtroom 1,Confidential Hearing,Tuesday,17,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
1292-12-17,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,31,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
551-5-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,31,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
743-7-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,31,Aug,2:00,PM,82 Railroad Row , White River Junction,05001,criminal
554-5-19,windsor,criminal,Family/Criminal Courtroom 1,Status Conference,Tuesday,31,Aug,2:30,PM,82 Railroad Row , White River Junction,05001,criminal
559-12-06,rutland,domestic,Family/Criminal Courtroom 3,Magistrate Child Support Modification Hearing,Wednesday,28,Apr,9:00,AM,82 Railroad Row , White River Junction,05001,family
178-7-18,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Enforcement Hearing,Wednesday,28,Apr,10:00,AM,82 Railroad Row , White River Junction,05001,family
374-11-05,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Enforcement Hearing,Wednesday,28,Apr,10:30,AM,82 Railroad Row , White River Junction,05001,family
72-2-12,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Enforcement Hearing,Wednesday,28,Apr,11:00,AM,82 Railroad Row , White River Junction,05001,family
294-11-17,windsor,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Wednesday,28,Apr,9:00,AM,82 Railroad Row , White River Junction,05001,family
216-8-19,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Child Support Establishment Hearing,Thursday,29,Apr,9:00,AM,82 Railroad Row , White River Junction,05001,family
118-5-18,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Child Support Modification Hearing,Thursday,29,Apr,11:30,AM,82 Railroad Row , White River Junction,05001,family
74-2-11,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Enforcement Hearing,Thursday,29,Apr,1:00,PM,82 Railroad Row , White River Junction,05001,family
250-9-17,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Enforcement Hearing,Thursday,29,Apr,1:30,PM,82 Railroad Row , White River Junction,05001,family
355-8-10,windsor,domestic,Civil Courtroom,Status Conference,Friday,30,Apr,9:00,AM,82 Railroad Row , White River Junction,05001,family
234-9-19,windsor,domestic,Civil Courtroom,Telephone Status Conference,Friday,30,Apr,9:30,AM,82 Railroad Row , White River Junction,05001,family
256-9-18,windsor,domestic,Civil Courtroom,Status Conference/Final Uncontested Hearing,Friday,30,Apr,10:00,AM,82 Railroad Row , White River Junction,05001,family
160-4-13,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Child Support Modification Hearing,Wednesday,2,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
24-1-10,windsor,domestic,Family/Criminal Courtroom 3,Parent-Child Contact Modification,Wednesday,2,Jun,1:00,PM,82 Railroad Row , White River Junction,05001,family
24-1-12,windsor,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,2,Jun,10:00,AM,82 Railroad Row , White River Junction,05001,family
116-10-19,windsor,juvenile,Family/Criminal Courtroom 2,Juvenile Confidential Hearing,Wednesday,2,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
272-7-10,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Establishment Hearing,Thursday,3,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
13-1-08,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,3,Jun,10:00,AM,82 Railroad Row , White River Junction,05001,family
58-2-08,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,3,Jun,10:30,AM,82 Railroad Row , White River Junction,05001,family
306-12-19,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Establishment Hearing,Thursday,3,Jun,11:00,AM,82 Railroad Row , White River Junction,05001,family
89-3-16,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,3,Jun,3:30,PM,82 Railroad Row , White River Junction,05001,family
98-3-14,windsor,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Thursday,3,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
318-10-16,windsor,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Thursday,3,Jun,10:00,AM,82 Railroad Row , White River Junction,05001,family
74-6-19,windsor,juvenile,Family/Criminal Courtroom 2,Juvenile Confidential Hearing,Monday,7,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
39-3-18,windsor,juvenile,Family/Criminal Courtroom 2,Juvenile Confidential Hearing,Monday,7,Jun,9:30,AM,82 Railroad Row , White River Junction,05001,family
91-8-19,windsor,juvenile,Family/Criminal Courtroom 2,Juvenile Confidential Hearing,Monday,7,Jun,2:30,PM,82 Railroad Row , White River Junction,05001,family
269-8-14,windsor,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Wednesday,9,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
315-9-13,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,10,Jun,1:00,PM,82 Railroad Row , White River Junction,05001,family
50-2-11,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,10,Jun,2:00,PM,82 Railroad Row , White River Junction,05001,family
212-8-18,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,10,Jun,2:30,PM,82 Railroad Row , White River Junction,05001,family
285-9-16,windsor,domestic,Family/Criminal Courtroom 2,Parent-Child Contact Modification,Thursday,10,Jun,3:00,PM,82 Railroad Row , White River Junction,05001,family
342-9-06,windsor,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Thursday,10,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
381-9-10,windsor,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Thursday,10,Jun,10:00,AM,82 Railroad Row , White River Junction,05001,family
68-5-19,windsor,juvenile,Family/Criminal Courtroom 2,Juvenile Confidential Hearing,Monday,14,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
69-5-19,windsor,juvenile,Family/Criminal Courtroom 2,Juvenile Confidential Hearing,Monday,14,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
167-12-17,windsor,juvenile,Family/Criminal Courtroom 2,Juvenile Confidential Hearing,Monday,14,Jun,9:30,AM,82 Railroad Row , White River Junction,05001,family
17-1-20,windsor,domestic,Family/Criminal Courtroom 3,Magistrate Child Support Establishment Hearing,Wednesday,16,Jun,1:00,PM,82 Railroad Row , White River Junction,05001,family
87-3-17,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Thursday,17,Jun,9:00,AM,82 Railroad Row , White River Junction,05001,family
220-8-16,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Thursday,17,Jun,10:30,AM,82 Railroad Row , White River Junction,05001,family
190-6-16,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,17,Jun,11:30,AM,82 Railroad Row , White River Junction,05001,family
332-8-09,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Child Support Modification Hearing,Thursday,17,Jun,2:00,PM,82 Railroad Row , White River Junction,05001,family
11-1-13,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,17,Jun,3:00,PM,82 Railroad Row , White River Junction,05001,family
220-8-18,windsor,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Thursday,17,Jun,3:30,PM,82 Railroad Row , White River Junction,05001,family
