,docket,link
1677,807-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/807-3-20.json
1678,69-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/69-2-20.json
1679,4168-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4168-12-19.json
1680,4380-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4380-12-19.json
1681,300-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/300-9-19.json
1682,3472-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3472-10-19.json
1683,405-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/405-12-19.json
1684,4313-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4313-12-19.json
1685,99-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/99-4-20.json
1686,1351-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1351-6-20.json
1687,45-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/45-2-20.json
1688,579-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/579-2-20.json
1689,53-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/53-2-20.json
1690,638-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/638-2-20.json
1691,71-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/71-3-20.json
1692,808-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/808-3-20.json
1693,83-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_family/83-3-20.json
1694,148-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/148-7-20.json
1695,1418-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1418-6-20.json
1696,2375-7-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2375-7-18.json
1697,1375-4-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1375-4-19.json
1698,1039-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1039-3-19.json
1699,2916-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2916-8-19.json
1700,636-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/636-2-20.json
1701,3531-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3531-10-18.json
1702,2061-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2061-6-19.json
1703,2696-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2696-8-19.json
1704,2688-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2688-8-19.json
1705,2985-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2985-8-19.json
1706,2986-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2986-8-19.json
1707,3247-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3247-9-19.json
1708,3589-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3589-10-19.json
1709,4173-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4173-12-19.json
1710,2129-6-15,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2129-6-15.json
1711,2987-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2987-8-19.json
1712,2962-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2962-8-19.json
1713,118-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/118-1-20.json
1714,384-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/384-1-20.json
1715,4135-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4135-12-19.json
1716,962-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/962-3-20.json
1717,963-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/963-3-20.json
1718,996-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/996-3-20.json
1719,1019-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1019-3-20.json
1720,1028-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1028-3-20.json
1721,1602-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1602-7-20.json
1722,40-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_family/40-1-20.json
1723,892-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/892-3-20.json
1724,3123-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3123-9-19.json
1725,310-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/310-1-20.json
1726,449-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/449-1-20.json
1727,1039-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1039-3-20.json
1728,911-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/911-3-20.json
1729,529-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/529-2-20.json
1730,3496-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3496-10-19.json
1731,3704-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3704-10-19.json
1732,901-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/901-3-20.json
1733,887-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/887-3-20.json
1734,1484-4-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1484-4-19.json
1735,2237-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2237-6-19.json
1736,2624-7-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2624-7-19.json
1737,2829-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2829-8-19.json
1738,3543-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3543-10-19.json
1739,984-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/984-3-20.json
1740,1107-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1107-4-20.json
1741,1241-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1241-5-20.json
1742,1952-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1952-8-20.json
1743,3422-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3422-9-19.json
1744,1677-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1677-7-20.json
1745,4162-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4162-12-19.json
1746,153-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/153-1-20.json
1747,194-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/194-1-20.json
1748,193-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/193-1-20.json
1749,269-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/269-1-20.json
1750,379-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/379-1-20.json
1751,698-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/698-2-20.json
1752,3711-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3711-10-19.json
1753,4336-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4336-12-19.json
1754,4335-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4335-12-19.json
1755,2847-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2847-8-19.json
1756,3107-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3107-9-19.json
1757,3266-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3266-9-19.json
1758,1128-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1128-4-20.json
1759,2063-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2063-6-19.json
1760,3014-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3014-8-19.json
1761,518-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/518-2-20.json
1762,3203-9-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3203-9-18.json
1763,4306-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4306-12-19.json
1764,267-1-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/267-1-19.json
1765,1115-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1115-4-20.json
1766,1116-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1116-4-20.json
1767,1723-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1723-7-20.json
1768,1211-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1211-5-20.json
1769,760-2-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/760-2-19.json
1770,1349-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1349-6-20.json
1771,102-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/102-1-20.json
1772,305-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/305-1-20.json
1773,1017-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1017-3-20.json
1774,1009-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1009-3-20.json
1775,1179-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1179-4-20.json
1776,1181-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1181-4-20.json
1777,1431-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1431-6-20.json
1778,1435-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1435-6-20.json
1779,1434-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1434-6-20.json
1780,1413-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1413-6-20.json
1781,1447-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1447-6-20.json
1782,1450-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1450-6-20.json
1783,1412-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1412-6-20.json
1784,1679-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1679-7-20.json
1785,1732-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1732-7-20.json
1786,1735-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1735-7-20.json
1787,1736-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1736-7-20.json
1788,1737-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1737-7-20.json
1789,1854-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1854-8-20.json
1790,1929-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1929-8-20.json
1791,1960-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1960-8-20.json
1792,819-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/819-3-20.json
1793,1626-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1626-7-20.json
1794,3480-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3480-10-18.json
1795,2727-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2727-8-19.json
1796,2780-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2780-8-19.json
1797,3135-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3135-9-19.json
1798,3216-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3216-9-19.json
1799,4037-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4037-11-19.json
1800,4315-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/4315-12-19.json
1801,212-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/212-1-20.json
1802,462-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/462-1-20.json
1803,463-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/463-1-20.json
1804,1111-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1111-4-20.json
1805,1165-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1165-4-20.json
1806,1496-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1496-6-20.json
1807,1713-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1713-7-20.json
1808,1895-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1895-8-20.json
1809,1182-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1182-4-20.json
1810,538-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/538-2-20.json
1811,2662-8-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/2662-8-19.json
1812,3466-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/3466-10-19.json
1813,1699-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/1699-7-20.json
